Month,Baseline_Sharpe,Baseline_PnLbps,Baseline_Trades,AR_Sharpe,AR_PnLbps,AR_Trades,MS_AR_Sharpe,MS_AR_PnLbps,MS_AR_Trades
202408,-6.361770539362202,-98.41572365786665,85,-7.485235178314522,-53.86075323796952,46,-5.143362068574606,-65.51647070411569,48
202409,22.159188773907502,312.88590741493636,93,5.651723409774494,27.278673531835256,41,20.095816455616674,220.08179272392178,41
202508,19.675080054832883,200.76045756007758,91,-19.39514552967634,-66.30761129779256,35,1.6398215533318965,13.65456960258483,39
